,Unnamed: 0,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility,moneyness,mean_volatility,reversion,var_of_vol,rho
1253,1253,165509715.0,504880.0,0.28,2020-04-09,C,10.0,2020-04-02,1.95,0.2688489990234375,34.0,7.0,0.407446,0.8497549996,1.0414768179054683,0.03322544972147857,0.732991129127224,0.6178271617443377,-0.2987631512770626
1254,1254,165509716.0,504880.0,0.2825,2020-04-09,C,10.0,2020-04-02,1.4300000190734863,0.2688489990234375,392.0,7.0,0.407446,0.8497549996,1.0507757180653383,0.012202971365965383,0.36316493106155423,0.09575544099889395,-0.05923901639394802
1255,1255,165509717.0,504880.0,0.285,2020-04-09,C,10.0,2020-04-02,1.0300000190734864,0.2688489990234375,25.0,7.0,0.407446,0.8497549996,1.0600746182252085,0.02914879393212665,0.8106403891692726,0.16942155107453438,-0.3603309741280854
1256,1256,165509718.0,504880.0,0.2875,2020-04-09,C,10.0,2020-04-02,0.65,0.2688489990234375,46.0,7.0,0.407446,0.8497549996,1.0693735183850788,0.021348349021036203,3.999744064150428,0.43821994479702664,-0.523567684889658
1257,1257,165514673.0,506496.0,2.04,2020-04-09,C,5.0,2020-04-02,7.219999694824217,1.9141640625,16.0,7.0,0.407446,0.8230595341,1.0657393689314445,0.03240274055708966,1.920230425921824,0.17164920520720128,-0.32448569080667383
1281,1281,165392524.0,506496.0,2.14,2020-04-03,C,5.0,2020-03-27,6.3599998474121096,1.92650390625,129.0,7.0,0.620341,0.8060743451,1.1108204831858228,0.018641813898358877,2.578222633849135,0.05138808773928268,-0.6098123680882692
1282,1282,165392525.0,506496.0,2.15,2020-04-03,C,5.0,2020-03-27,5.479999923706055,1.92650390625,207.0,7.0,0.620341,0.8060743451,1.1160112331072518,0.028712192772319067,1.4858839790406535,0.36386932741431566,-0.7052710588553632
1283,1283,165392526.0,506496.0,2.16,2020-04-03,C,5.0,2020-03-27,4.720000076293945,1.92650390625,249.0,7.0,0.620341,0.8060743451,1.121201983028681,0.0034283838866274777,0.8474138474620369,0.11133588489530379,-0.4314535198462628
1284,1284,165392527.0,506496.0,2.17,2020-04-03,C,5.0,2020-03-27,4.040000152587891,1.92650390625,12.0,7.0,0.620341,0.8060743451,1.12639273295011,0.012762505403427105,1.574674898739849,0.21271820214070083,-0.6142551075852438
1285,1285,165392528.0,506496.0,2.18,2020-04-03,C,5.0,2020-03-27,3.459999847412109,1.92650390625,53.0,7.0,0.620341,0.8060743451,1.1315834828715392,0.02183939844020688,0.4237614699077874,0.08366311533684266,-0.5083647219459012
1286,1286,165392530.0,506496.0,2.2,2020-04-03,C,5.0,2020-03-27,2.5399999618530273,1.92650390625,26.0,7.0,0.620341,0.8060743451,1.1419649827143974,0.0505325531410207,1.407032712411026,0.6362969561208481,-0.12845818677545046
1287,1287,165407399.0,506496.0,2.13,2020-04-03,C,5.0,2020-03-27,7.3599998474121096,1.92650390625,45.0,7.0,0.620341,0.8060743451,1.1056297332643936,0.010681917311302701,4.710499543016481,0.3578198473479871,-0.19390199028139876
1293,1293,165413301.0,701056.0,7.5,2020-04-03,C,1.0,2020-03-27,20.0,6.77789990234375,6.0,7.0,0.620341,0.84961889,1.1065374390386842,0.04517281668124379,0.9638094730219315,0.0349755802362404,-0.23449785320873884
1303,1303,165509718.0,504880.0,0.2875,2020-04-09,C,10.0,2020-03-19,1.8100000381469727,0.2454080078125,23.0,21.0,0.87121,0.705269188,1.171518413611261,0.0034148639745904424,0.3565691187062914,0.21379932009731087,-0.24331005682431456
1304,1304,165509719.0,504880.0,0.29,2020-04-09,C,10.0,2020-03-19,1.45,0.2454080078125,12.0,21.0,0.87121,0.705269188,1.181705530251359,0.011040988276532531,4.061353717024723,0.6013560010054342,-0.5247418725421403
1305,1305,165573690.0,504880.0,0.2925,2020-04-09,C,10.0,2020-03-19,1.15,0.2454080078125,47.0,21.0,0.87121,0.705269188,1.191892646891457,0.029243993270988335,1.5408304852955856,0.12366374641251686,-0.13538575108894085
1308,1308,165509718.0,504880.0,0.2875,2020-04-09,C,10.0,2020-03-31,3.9299999237060548,0.278689990234375,970.0,9.0,0.549535,0.8391639708,1.031612221731451,0.03166995284307493,0.5534527818815904,0.5365592962105316,-0.1332316508691292
1309,1309,165509719.0,504880.0,0.29,2020-04-09,C,10.0,2020-03-31,3.0700000762939452,0.278689990234375,66.0,9.0,0.549535,0.8391639708,1.0405827627899853,0.025172308311152154,4.874431545727602,0.243644555053166,-0.7151859720206992
1310,1310,165573690.0,504880.0,0.2925,2020-04-09,C,10.0,2020-03-31,2.3600000381469726,0.278689990234375,350.0,9.0,0.549535,0.8391639708,1.0495533038485196,0.01015221233874945,3.0711988265811625,0.14299507078050191,-0.42857316262502176
1311,1311,165736773.0,504880.0,0.295,2020-04-09,C,10.0,2020-03-31,1.7899999618530273,0.278689990234375,45.0,9.0,0.549535,0.8391639708,1.058523844907054,0.028145214698334503,0.2912346393302162,0.054657450184266744,-0.5194106713916723
1312,1312,165736774.0,504880.0,0.2975,2020-04-09,C,10.0,2020-03-31,1.3399999618530272,0.278689990234375,42.0,9.0,0.549535,0.8391639708,1.0674943859655883,0.017539262333197088,2.4791207474413772,0.047598381466394425,-0.3010221285402697
1313,1313,165736775.0,504880.0,0.3,2020-04-09,C,10.0,2020-03-31,0.9899999618530272,0.278689990234375,814.0,9.0,0.549535,0.8391639708,1.0764649270241227,0.04489549781930764,2.049332282203121,0.441368643111433,-0.14079318257264373
1314,1314,165736777.0,504880.0,0.305,2020-04-09,C,10.0,2020-03-31,0.55,0.278689990234375,72.0,9.0,0.549535,0.8391639708,1.0944060091411916,0.03954399238386777,2.429622852790988,0.39159449264565666,-0.4978043931515735
1319,1319,165745614.0,506496.0,2.2,2020-04-09,C,5.0,2020-03-31,2.8200000762939457,1.98716796875,6.0,9.0,0.549535,0.8109950634,1.1071031913743452,0.04868238147838139,2.959965169328717,0.17528672693966976,-0.501023154590805
1325,1325,165509713.0,504880.0,0.275,2020-04-09,C,10.0,2020-03-23,2.0100000381469725,0.24855400390625,1456.0,17.0,0.80611,0.7426015689,1.106399396823738,0.02929296756732282,2.8881873561369895,0.37857039999372505,-0.5758142947081617
1326,1326,165509717.0,504880.0,0.285,2020-04-09,C,10.0,2020-03-23,0.7099999904632568,0.24855400390625,5.0,17.0,0.80611,0.7426015689,1.146632102162783,0.04597343090198941,1.2788638914185573,0.4814004069705933,-0.72884464239242
1338,1338,166298006.0,504880.0,0.3275,2020-09-11,C,10.0,2020-09-04,3.55,0.3260590087890625,461.0,7.0,0.11102,0.16917958,1.0044194184859028,0.030098144536207384,0.3339365257644594,0.2700219393020974,-0.4372455079538257
1339,1339,166298007.0,504880.0,0.33,2020-09-11,C,10.0,2020-09-04,2.4899999618530275,0.3260590087890625,1539.0,7.0,0.11102,0.16917958,1.0120867422911386,0.02393984723500204,4.5922567400881,0.37934801025127524,-0.42202640487865467
1340,1340,166298008.0,504880.0,0.3325,2020-09-11,C,10.0,2020-09-04,1.65,0.3260590087890625,703.0,7.0,0.11102,0.16917958,1.0197540660963744,0.019606685947534366,2.389401201538581,0.2351996318539877,-0.43348546338948246
1341,1341,166298009.0,504880.0,0.335,2020-09-11,C,10.0,2020-09-04,1.0300000190734864,0.3260590087890625,1520.0,7.0,0.11102,0.16917958,1.0274213899016105,0.01543901507276984,1.9456251168706384,0.692479131256046,-0.41567826700370925
1342,1342,166298010.0,504880.0,0.3375,2020-09-11,C,10.0,2020-09-04,0.6,0.3260590087890625,689.0,7.0,0.11102,0.16917958,1.0350887137068463,0.008259637937487508,2.6875944038543027,0.26002054997146457,-0.22443768081058313
1343,1343,166298568.0,506496.0,2.65,2020-09-11,C,5.0,2020-09-04,7.880000305175781,2.56853203125,107.0,7.0,0.11102,0.1710050623,1.0317177157064117,0.001766264143155604,3.3429808567652035,0.26367380192723255,-0.6098483128423663
1344,1344,166298569.0,506496.0,2.66,2020-09-11,C,5.0,2020-09-04,6.279999923706056,2.56853203125,404.0,7.0,0.11102,0.1710050623,1.0356109901053039,0.014351052411104452,3.2836740485684683,0.18108623016277864,-0.18355693403455758
1345,1345,166298570.0,506496.0,2.67,2020-09-11,C,5.0,2020-09-04,4.959999847412109,2.56853203125,17.0,7.0,0.11102,0.1710050623,1.0395042645041959,0.04553545236703756,1.4249200819821033,0.18688422871582175,-0.5662896898051583
1346,1346,166298571.0,506496.0,2.68,2020-09-11,C,5.0,2020-09-04,3.9,2.56853203125,125.0,7.0,0.11102,0.1710050623,1.0433975389030883,0.04404158232872854,1.91059229337603,0.22093888156088537,-0.6533754042825042
1347,1347,166298573.0,506496.0,2.7,2020-09-11,C,5.0,2020-09-04,2.339999961853027,2.56853203125,354.0,7.0,0.11102,0.1710050623,1.0511840877008725,0.008044277235681786,4.0376278726077,0.40018913809461854,-0.45705056466953364
1348,1348,166298574.0,506496.0,2.71,2020-09-11,C,5.0,2020-09-04,1.7799999237060546,2.56853203125,130.0,7.0,0.11102,0.1710050623,1.0550773620997644,0.04230172129646373,1.6272843285855558,0.14446121980308355,-0.11256654182007417
1349,1349,166298575.0,506496.0,2.72,2020-09-11,C,5.0,2020-09-04,1.3600000381469726,2.56853203125,303.0,7.0,0.11102,0.1710050623,1.0589706364986566,0.031416921846909425,1.9216227074248526,0.6750497347277609,-0.10656659624055213
1350,1350,166298576.0,506496.0,2.73,2020-09-11,C,5.0,2020-09-04,1.0199999809265137,2.56853203125,126.0,7.0,0.11102,0.1710050623,1.0628639108975486,0.020662282875123235,2.750567603037884,0.4710167976248483,-0.22377835417013936
1360,1360,166304566.0,701056.0,7.2,2020-09-11,C,1.0,2020-09-04,21.0,6.978,15.0,7.0,0.11102,0.1914810446,1.0318142734307825,0.0010966550141231315,4.344749025116951,0.5733801613186712,-0.7069199847973529
1361,1361,166304567.0,701056.0,7.3,2020-09-11,C,1.0,2020-09-04,8.0,6.978,19.0,7.0,0.11102,0.1914810446,1.0461450272284323,0.0118806036484057,0.15562718030549483,0.2623862728904983,-0.27271819537803843
1362,1362,166359304.0,701057.0,10.1,2020-09-11,C,2.0,2020-09-04,15.5,9.694,21.0,7.0,0.11102,0.1826192166,1.0418815762327212,0.03704498187223281,0.8476969239367466,0.08111424641282285,-0.07826537464463887
1363,1363,166359305.0,701057.0,10.15,2020-09-11,C,2.0,2020-09-04,10.5,9.694,8.0,7.0,0.11102,0.1826192166,1.0470394058180317,0.04909006487474327,3.7999116777893085,0.7068766000860498,-0.5799165294130688
1364,1364,166359306.0,701057.0,10.2,2020-09-11,C,2.0,2020-09-04,7.0,9.694,66.0,7.0,0.11102,0.1826192166,1.0521972354033422,0.012078225842443856,1.5656849204421037,0.5241917388851693,-0.4469436706759551
1365,1365,166359307.0,701057.0,10.25,2020-09-11,C,2.0,2020-09-04,4.5,9.694,14.0,7.0,0.11102,0.1826192166,1.0573550649886527,0.010947596692996147,3.9011368813548692,0.6415052706773897,-0.34461529359623466
1366,1366,166359308.0,701057.0,10.3,2020-09-11,C,2.0,2020-09-04,3.0,9.694,58.0,7.0,0.11102,0.1826192166,1.0625128945739633,0.04211169376203655,2.5055681061222357,0.5099163277817857,-0.17922590705407843
1367,1367,166359313.0,701057.0,10.55,2020-09-11,C,2.0,2020-09-04,3.0,9.694,6.0,7.0,0.11102,0.1826192166,1.0883020425005157,0.0026679629975447086,1.5430350515184832,0.3681450524789446,-0.6004117248753595
1383,1383,165768751.0,504880.0,0.38,2021-03-19,C,10.0,2020-12-28,2.9399999618530277,0.3575409912109375,650.0,81.0,0.17407,0.1640560152,1.0628151997705135,0.02168639126128737,4.5353387003044485,0.25255961128598375,-0.5490461755647275
1384,1384,165768752.0,504880.0,0.39,2021-03-19,C,10.0,2020-12-28,1.3,0.3575409912109375,1879.0,81.0,0.17407,0.1640560152,1.090784020817106,0.04193550488949882,1.958803718546079,0.2207446314361793,-0.6172727677712806
1385,1385,165768753.0,504880.0,0.4,2021-03-19,C,10.0,2020-12-28,0.5599999904632569,0.3575409912109375,802.0,81.0,0.17407,0.1640560152,1.1187528418636985,0.009566037801401445,3.001855100915812,0.45152283477053295,-0.3266083879730478
1386,1386,166017750.0,504880.0,0.385,2021-03-19,C,10.0,2020-12-28,1.9700000762939454,0.3575409912109375,193.0,81.0,0.17407,0.1640560152,1.0767996102938098,0.009278532733448409,1.2581680016548507,0.10827666891824182,-0.1729734333544398
1387,1387,166025788.0,504880.0,0.395,2021-03-19,C,10.0,2020-12-28,0.85,0.3575409912109375,105.0,81.0,0.17407,0.1640560152,1.1047684313404023,0.029995567780084303,1.1232844697569,0.6276487751603926,-0.5424335863324856
1388,1388,173764599.0,504880.0,0.3775,2021-03-19,C,10.0,2020-12-28,3.5599998474121093,0.3575409912109375,2001.0,81.0,0.17407,0.1640560152,1.0558229945088655,0.028306964781334782,2.000221909331841,0.31036142471398925,-0.06500187404367645
1389,1389,166352230.0,504880.0,0.4,2021-09-17,C,10.0,2020-12-28,3.7700000762939454,0.3575409912109375,45.0,263.0,0.175298,0.1640560152,1.1187528418636985,0.022493641856198857,4.19703779328473,0.36324309593732085,-0.16204426272083503
1390,1390,166352231.0,504880.0,0.405,2021-09-17,C,10.0,2020-12-28,3.0,0.3575409912109375,400.0,263.0,0.175298,0.1640560152,1.1327372523869947,0.047667498887839194,0.7015081709861987,0.42533825677600073,-0.22574794969063505
1391,1391,174123495.0,504880.0,0.3575,2021-01-04,C,10.0,2020-12-28,2.5700000762939452,0.3575409912109375,109.0,7.0,0.099238,0.1640560152,0.9998853524156804,0.002458200308353064,3.0117454932821914,0.14677185409272345,-0.5383961307259751
1392,1392,174123496.0,504880.0,0.36,2021-01-04,C,10.0,2020-12-28,1.3800000190734862,0.3575409912109375,1465.0,7.0,0.099238,0.1640560152,1.0068775576773286,0.02134632705621053,1.0526725202070486,0.22912586202329518,-0.5769563114680362
1393,1393,174123497.0,504880.0,0.3625,2021-01-04,C,10.0,2020-12-28,0.6599999904632569,0.3575409912109375,63.0,7.0,0.099238,0.1640560152,1.0138697629389768,0.027001304368117943,0.3056947348739425,0.19625519339709754,-0.34445487863576724
1395,1395,165736773.0,504880.0,0.295,2020-04-09,C,10.0,2020-03-30,2.6799999237060548,0.27656201171875,335.0,10.0,0.647115,0.859035665,1.0666685499091628,0.028924800541623927,2.3498008988766403,0.4803929853018333,-0.3487395677085075
1396,1396,165745233.0,504880.0,0.31,2020-04-09,C,10.0,2020-03-30,0.6,0.27656201171875,4.0,10.0,0.647115,0.859035665,1.1209059338028493,0.006892098797055551,3.632822551101725,0.027500108370118924,-0.3189453562947227
1404,1404,165753952.0,504880.0,0.2925,2020-04-24,C,10.0,2020-04-17,3.459999847412109,0.2888300048828125,1184.0,7.0,0.183004,0.5260611436,1.0127064191917197,0.024987304020247333,4.799076844599831,0.08694077181260317,-0.29647811460952617
1405,1405,165753953.0,504880.0,0.295,2020-04-24,C,10.0,2020-04-17,2.529999923706055,0.2888300048828125,2125.0,7.0,0.183004,0.5260611436,1.0213620296121617,0.012466383844289424,4.521804804593255,0.3917939385995757,-0.4001363976702078
1406,1406,165753954.0,504880.0,0.2975,2020-04-24,C,10.0,2020-04-17,1.7799999237060546,0.2888300048828125,722.0,7.0,0.183004,0.5260611436,1.0300176400326038,0.04253209054828898,4.837562797323731,0.6158947584185863,-0.4441992753929834
1407,1407,165753955.0,504880.0,0.3,2020-04-24,C,10.0,2020-04-17,1.2,0.2888300048828125,7419.0,7.0,0.183004,0.5260611436,1.0386732504530458,0.03351348690669688,2.488023909186357,0.42789748754875157,-0.642167464872837
1408,1408,165753956.0,504880.0,0.3025,2020-04-24,C,10.0,2020-04-17,0.7800000190734864,0.2888300048828125,628.0,7.0,0.183004,0.5260611436,1.0473288608734879,0.049888941731507395,4.176336702671747,0.5433218672216313,-0.3344869723664982
1409,1409,165754452.0,506496.0,2.23,2020-04-24,C,5.0,2020-04-17,6.959999847412109,2.1251560546875,33.0,7.0,0.183004,0.550826875,1.0493347041885435,0.002408497895136973,1.59385275007981,0.10563070940347834,-0.15260910762114333
1410,1410,165754453.0,506496.0,2.24,2020-04-24,C,5.0,2020-04-17,5.540000152587891,2.1251560546875,495.0,7.0,0.183004,0.550826875,1.054040240978627,0.05018604508849184,3.2597675129222616,0.27482422214421276,-0.4753831959337953
1411,1411,165754454.0,506496.0,2.25,2020-04-24,C,5.0,2020-04-17,4.3599998474121096,2.1251560546875,406.0,7.0,0.183004,0.550826875,1.05874577776871,0.006881351759612319,2.1095297507402107,0.4018282449625104,-0.4085196650930565
1412,1412,165782547.0,506496.0,2.26,2020-04-24,C,5.0,2020-04-17,3.3799999237060545,2.1251560546875,252.0,7.0,0.183004,0.550826875,1.063451314558793,0.0392671313718408,0.7754503693995896,0.2782556228335588,-0.5080246490685096
1413,1413,165782548.0,506496.0,2.27,2020-04-24,C,5.0,2020-04-17,2.6,2.1251560546875,113.0,7.0,0.183004,0.550826875,1.0681568513488762,0.021570768184077493,1.5734956811810668,0.3971533731750856,-0.6363014334594868
1414,1414,165785880.0,506496.0,2.28,2020-04-24,C,5.0,2020-04-17,1.9600000381469727,2.1251560546875,200.0,7.0,0.183004,0.550826875,1.0728623881389592,0.022485570503039443,1.5250002943674372,0.6071051113810705,-0.3990471770576104
1415,1415,165785881.0,506496.0,2.29,2020-04-24,C,5.0,2020-04-17,1.4600000381469727,2.1251560546875,76.0,7.0,0.183004,0.550826875,1.0775679249290424,0.04951894447546392,1.3898330175208795,0.5693171601047602,-0.2864366172854538
1416,1416,165785882.0,506496.0,2.3,2020-04-24,C,5.0,2020-04-17,1.0800000190734864,2.1251560546875,120.0,7.0,0.183004,0.550826875,1.0822734617191256,0.01436990044285084,2.255970421293592,0.32067766764019445,-0.2615641212745207
1422,1422,165761733.0,701056.0,7.3,2020-04-24,C,1.0,2020-04-17,9.0,6.855,9.0,7.0,0.183004,0.520535446,1.0649161196207146,0.01438146601388629,1.1470267546983082,0.5497350718647749,-0.7135141522440427
1446,1446,165799716.0,701057.0,9.3,2020-04-24,C,2.0,2020-04-17,19.5,8.5235,37.0,7.0,0.183004,0.4547757146,1.0911010735026692,0.027341612343074626,3.974921534425223,0.66341060425617,-0.4840057306409678
1447,1447,165773507.0,504880.0,0.2875,2020-05-04,C,10.0,2020-04-27,3.8700000762939455,0.2882090087890625,77.0,7.0,0.167421,0.3743078805,0.9975399492471053,0.03584591454680984,0.5621359751565463,0.5832467998144163,-0.6939056437931426
1448,1448,165773508.0,504880.0,0.29,2020-05-04,C,10.0,2020-04-27,2.7100000381469727,0.2882090087890625,29.0,7.0,0.167421,0.3743078805,1.006214209675341,0.027695823211405575,0.6526106499665962,0.059314949541878007,-0.5886395563695133
1449,1449,165773509.0,504880.0,0.2925,2020-05-04,C,10.0,2020-04-27,1.7899999618530273,0.2882090087890625,255.0,7.0,0.167421,0.3743078805,1.0148884701035767,0.050751081304943345,3.7960759643932107,0.2251719142535324,-0.13671537256870553
1450,1450,165773510.0,504880.0,0.295,2020-05-04,C,10.0,2020-04-27,1.1199999809265138,0.2882090087890625,94.0,7.0,0.167421,0.3743078805,1.0235627305318125,0.04546685736812691,1.6539414703742843,0.6976841545945561,-0.7070577039626391
1451,1451,165773511.0,504880.0,0.2975,2020-05-04,C,10.0,2020-04-27,0.6599999904632569,0.2882090087890625,60.0,7.0,0.167421,0.3743078805,1.0322369909600482,0.00951168484454492,0.10842699993244496,0.5062722574915152,-0.7417905911049776
1452,1452,165779492.0,701056.0,6.9,2020-05-04,C,1.0,2020-04-27,23.0,6.726,24.0,7.0,0.167421,0.3177886556,1.0258697591436219,0.003946180200056531,0.6203996233446729,0.5250588255438607,-0.3123319386808837
1453,1453,165779493.0,701056.0,7.0,2020-05-04,C,1.0,2020-04-27,8.0,6.726,12.0,7.0,0.167421,0.3177886556,1.0407374368123699,0.049632151068512494,2.7840842437868756,0.05147737944575449,-0.18987743877618363
1454,1454,165782524.0,506496.0,2.2,2020-05-04,C,5.0,2020-04-27,6.759999847412109,2.131998046875,56.0,7.0,0.167421,0.4041873825,1.0318958796536772,0.022232742750853074,2.641970248938213,0.22734153302294996,-0.6082817835377399
1455,1455,165782525.0,506496.0,2.21,2020-05-04,C,5.0,2020-04-27,5.159999847412109,2.131998046875,14.0,7.0,0.167421,0.4041873825,1.0365863154702848,0.04232622615918323,0.4893638883411655,0.29632333752151024,-0.6464189180100972
1456,1456,165782526.0,506496.0,2.22,2020-05-04,C,5.0,2020-04-27,3.8799999237060554,2.131998046875,37.0,7.0,0.167421,0.4041873825,1.0412767512868926,0.008282635511002622,1.8760260020985564,0.28153910141555133,-0.7031677368460186
1457,1457,165782527.0,506496.0,2.23,2020-05-04,C,5.0,2020-04-27,2.8799999237060545,2.131998046875,35.0,7.0,0.167421,0.4041873825,1.0459671871035001,0.017640014301639657,1.876599682810598,0.12574262084017865,-0.24083510397845298
1458,1458,165782528.0,506496.0,2.24,2020-05-04,C,5.0,2020-04-27,2.1,2.131998046875,6.0,7.0,0.167421,0.4041873825,1.050657622920108,0.005154391641240635,4.221466633020512,0.6971868821078181,-0.7228940326429368
1459,1459,165782530.0,506496.0,2.26,2020-05-04,C,5.0,2020-04-27,1.1,2.131998046875,10.0,7.0,0.167421,0.4041873825,1.0600384945533228,0.04770703285070966,0.9430411516368686,0.6537489665772394,-0.23642437842600283
1469,1469,165837738.0,701057.0,9.05,2020-05-04,C,2.0,2020-04-27,18.0,8.6885,15.0,7.0,0.167421,0.3618340656,1.0416067215284572,0.048940102509396594,1.2089236200652882,0.2057477827328033,-0.7060770798425139
1470,1470,165864234.0,504880.0,0.2775,2020-05-22,C,10.0,2020-05-15,3.7299999237060546,0.2770699951171875,1238.0,7.0,0.099745,0.2823331421,1.0015519720301387,0.034152654475891484,2.67645739784558,0.044786198439803096,-0.27783107760645637
1471,1471,165864235.0,504880.0,0.28,2020-05-22,C,10.0,2020-05-15,2.55,0.2770699951171875,2695.0,7.0,0.099745,0.2823331421,1.010574962769149,0.0023152189014491054,0.977571945552751,0.23967737262401723,-0.24726851079305506
1472,1472,165864236.0,504880.0,0.2825,2020-05-22,C,10.0,2020-05-15,1.65,0.2770699951171875,1409.0,7.0,0.099745,0.2823331421,1.019597953508159,0.040936417005603645,0.9091017572019111,0.3496796910418899,-0.350448717703953
1473,1473,165864237.0,504880.0,0.285,2020-05-22,C,10.0,2020-05-15,1.010000038146973,0.2770699951171875,1768.0,7.0,0.099745,0.2823331421,1.0286209442471692,0.02015990408650529,3.7782105413188063,0.3259425150594139,-0.5782872901357016
1474,1474,165864238.0,504880.0,0.2875,2020-05-22,C,10.0,2020-05-15,0.5900000095367431,0.2770699951171875,2150.0,7.0,0.099745,0.2823331421,1.0376439349861795,0.04355590244864959,2.9446224620679637,0.15333773463712508,-0.6722804743959787
1475,1475,165864630.0,506496.0,2.17,2020-05-22,C,5.0,2020-05-15,7.7,2.093033984375,188.0,7.0,0.099745,0.3033389467,1.0367724634189266,0.03814711299117947,2.8222119670182177,0.08174350269066705,-0.6144390123557149
1476,1476,165864631.0,506496.0,2.18,2020-05-22,C,5.0,2020-05-15,6.020000076293945,2.093033984375,98.0,7.0,0.099745,0.3033389467,1.0415502167065716,0.023503220106661345,2.315714871344797,0.6094851525896947,-0.3177642003098999
1477,1477,165864632.0,506496.0,2.19,2020-05-22,C,5.0,2020-05-15,4.6400001525878904,2.093033984375,164.0,7.0,0.099745,0.3033389467,1.0463279699942163,0.04012288169108389,3.9693838059276803,0.07538028306205086,-0.3373047900191501
1478,1478,165864633.0,506496.0,2.2,2020-05-22,C,5.0,2020-05-15,3.5599998474121093,2.093033984375,911.0,7.0,0.099745,0.3033389467,1.0511057232818612,0.019107377667496546,2.0306683853364107,0.3289397562978592,-0.5890332747473632
1479,1479,165864635.0,506496.0,2.22,2020-05-22,C,5.0,2020-05-15,2.0,2.093033984375,216.0,7.0,0.099745,0.3033389467,1.060661229857151,0.027572669694841952,1.4496435197095197,0.309628005962318,-0.21828014372640647
1480,1480,165864637.0,506496.0,2.24,2020-05-22,C,5.0,2020-05-15,1.0800000190734864,2.093033984375,20.0,7.0,0.099745,0.3033389467,1.0702167364324406,0.03546988733951672,3.0157271268245998,0.3171758737595528,-0.5843290112462141
1489,1489,165870330.0,701056.0,6.8,2020-05-22,C,1.0,2020-05-15,25.0,6.51,66.0,7.0,0.099745,0.2732398943,1.044546850998464,0.015541871174353815,4.704868721824862,0.6915497602084452,-0.400777915441185
1490,1490,165903569.0,701057.0,8.75,2020-05-22,C,2.0,2020-05-15,14.0,8.36,6.0,7.0,0.099745,0.2854886074,1.0466507177033493,0.015315138581291837,2.218855047740867,0.021651679531272974,-0.1407601957982799
1491,1491,165903570.0,701057.0,8.8,2020-05-22,C,2.0,2020-05-15,9.0,8.36,26.0,7.0,0.099745,0.2854886074,1.0526315789473686,0.011086212907608122,3.7181817460912323,0.02460154435572013,-0.0585047093968116
1492,1492,165903572.0,701057.0,8.9,2020-05-22,C,2.0,2020-05-15,3.0,8.36,3.0,7.0,0.099745,0.2854886074,1.0645933014354068,0.0180229900553471,2.084331783009329,0.18955046369092954,-0.09030819330023618
1512,1512,165888845.0,504880.0,0.3075,2020-06-05,C,10.0,2020-05-29,3.25,0.3050199951171875,1520.0,7.0,0.092902,0.2906107956,1.0081306305242699,0.018893329081110573,2.332265593970209,0.6561163329371091,-0.6695381925715835
1513,1513,165888846.0,504880.0,0.31,2020-06-05,C,10.0,2020-05-29,2.1899999618530277,0.3050199951171875,5312.0,7.0,0.092902,0.2906107956,1.0163268145122721,0.0044720315054501015,3.3433826173551635,0.12225017168684718,-0.6797495708735617
1514,1514,165888847.0,504880.0,0.3125,2020-06-05,C,10.0,2020-05-29,1.3899999618530272,0.3050199951171875,938.0,7.0,0.092902,0.2906107956,1.0245229985002744,0.04502789045622773,2.2822484149121474,0.6501084026160808,-0.5765449097971247
1515,1515,165888848.0,504880.0,0.315,2020-06-05,C,10.0,2020-05-29,0.8300000190734863,0.3050199951171875,1398.0,7.0,0.092902,0.2906107956,1.0327191824882764,0.007741234955901615,4.799986290767849,0.103826965282308,-0.49575631732538106
1516,1516,165889308.0,506496.0,2.4,2020-06-05,C,5.0,2020-05-29,7.9199996948242175,2.317369921875,475.0,7.0,0.092902,0.3067887156,1.0356568355121065,0.030796620322208104,1.2241729655005407,0.04294226863499585,-0.37213637338892175
1517,1517,165889309.0,506496.0,2.41,2020-06-05,C,5.0,2020-05-29,6.220000076293945,2.317369921875,22.0,7.0,0.092902,0.3067887156,1.0399720723267403,0.00724711579883191,1.0811969890001316,0.35564944669134085,-0.18628006747520398
1518,1518,165889310.0,506496.0,2.42,2020-06-05,C,5.0,2020-05-29,4.8599998474121096,2.317369921875,102.0,7.0,0.092902,0.3067887156,1.044287309141374,0.008117165001247855,1.9698733067765506,0.1042536175040721,-0.2780121103873866
1519,1519,165906622.0,506496.0,2.43,2020-06-05,C,5.0,2020-05-29,3.7599998474121095,2.317369921875,348.0,7.0,0.092902,0.3067887156,1.0486025459560078,0.019766314843538864,1.8282916302773395,0.6345441977840138,-0.4212333742015902
1520,1520,165964346.0,506496.0,2.44,2020-06-05,C,5.0,2020-05-29,2.9,2.317369921875,13.0,7.0,0.092902,0.3067887156,1.0529177827706415,0.019562091509262865,1.828960361485652,0.07455098487035106,-0.23141146364848375
1521,1521,165964347.0,506496.0,2.45,2020-06-05,C,5.0,2020-05-29,2.2399999618530275,2.317369921875,5.0,7.0,0.092902,0.3067887156,1.0572330195852755,0.04729243639634714,0.15238009073134218,0.28269960263007043,-0.5711778294842395
