,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility
1184,165754729.0,506534.0,500.0,2020-04-09,C,100.0,2020-03-27,7.989999771118164,464.92999267578125,6.0,13.0,0.71593,0.7128458153
1185,165754733.0,506534.0,510.0,2020-04-09,C,100.0,2020-03-27,5.420000076293945,464.92999267578125,3.0,13.0,0.71593,0.7128458153
1186,165694450.0,506534.0,434.0,2020-04-03,C,100.0,2020-03-27,39.119998931884766,464.92999267578125,22.0,7.0,0.620341,0.7128458153
1187,165694452.0,506534.0,436.0,2020-04-03,C,100.0,2020-03-27,37.58000183105469,464.92999267578125,5.0,7.0,0.620341,0.7128458153
1188,165694454.0,506534.0,438.0,2020-04-03,C,100.0,2020-03-27,36.09000015258789,464.92999267578125,8.0,7.0,0.620341,0.7128458153
1189,165694456.0,506534.0,440.0,2020-04-03,C,100.0,2020-03-27,34.54999923706055,464.92999267578125,31.0,7.0,0.620341,0.7128458153
1190,165694458.0,506534.0,442.0,2020-04-03,C,100.0,2020-03-27,33.08000183105469,464.92999267578125,10.0,7.0,0.620341,0.7128458153
1191,165694460.0,506534.0,444.0,2020-04-03,C,100.0,2020-03-27,31.65999984741211,464.92999267578125,3.0,7.0,0.620341,0.7128458153
1192,165694462.0,506534.0,445.0,2020-04-03,C,100.0,2020-03-27,30.899999618530273,464.92999267578125,8.0,7.0,0.620341,0.7128458153
1193,165694464.0,506534.0,446.0,2020-04-03,C,100.0,2020-03-27,30.190000534057617,464.92999267578125,20.0,7.0,0.620341,0.7128458153
1194,165694466.0,506534.0,448.0,2020-04-03,C,100.0,2020-03-27,28.790000915527344,464.92999267578125,17.0,7.0,0.620341,0.7128458153
1195,165694468.0,506534.0,450.0,2020-04-03,C,100.0,2020-03-27,27.420000076293945,464.92999267578125,48.0,7.0,0.620341,0.7128458153
1196,165694470.0,506534.0,452.0,2020-04-03,C,100.0,2020-03-27,26.079999923706055,464.92999267578125,5.0,7.0,0.620341,0.7128458153
1197,165694472.0,506534.0,454.0,2020-04-03,C,100.0,2020-03-27,24.780000686645508,464.92999267578125,4.0,7.0,0.620341,0.7128458153
1198,165694476.0,506534.0,458.0,2020-04-03,C,100.0,2020-03-27,22.239999771118164,464.92999267578125,46.0,7.0,0.620341,0.7128458153
1199,165694478.0,506534.0,460.0,2020-04-03,C,100.0,2020-03-27,21.040000915527344,464.92999267578125,93.0,7.0,0.620341,0.7128458153
1200,165694480.0,506534.0,462.0,2020-04-03,C,100.0,2020-03-27,19.84000015258789,464.92999267578125,79.0,7.0,0.620341,0.7128458153
1201,165694482.0,506534.0,464.0,2020-04-03,C,100.0,2020-03-27,18.639999389648438,464.92999267578125,27.0,7.0,0.620341,0.7128458153
1202,165694484.0,506534.0,465.0,2020-04-03,C,100.0,2020-03-27,18.010000228881836,464.92999267578125,27.0,7.0,0.620341,0.7128458153
1203,165694488.0,506534.0,468.0,2020-04-03,C,100.0,2020-03-27,16.34000015258789,464.92999267578125,13.0,7.0,0.620341,0.7128458153
1204,165694490.0,506534.0,470.0,2020-04-03,C,100.0,2020-03-27,15.239999771118164,464.92999267578125,160.0,7.0,0.620341,0.7128458153
1205,165694492.0,506534.0,475.0,2020-04-03,C,100.0,2020-03-27,12.829999923706055,464.92999267578125,17.0,7.0,0.620341,0.7128458153
1206,165694494.0,506534.0,480.0,2020-04-03,C,100.0,2020-03-27,10.649999618530273,464.92999267578125,132.0,7.0,0.620341,0.7128458153
1207,165737408.0,506534.0,472.0,2020-04-03,C,100.0,2020-03-27,14.319999694824219,464.92999267578125,3.0,7.0,0.620341,0.7128458153
1208,165737412.0,506534.0,476.0,2020-04-03,C,100.0,2020-03-27,12.420000076293945,464.92999267578125,15.0,7.0,0.620341,0.7128458153
1209,165737414.0,506534.0,478.0,2020-04-03,C,100.0,2020-03-27,11.550000190734863,464.92999267578125,55.0,7.0,0.620341,0.7128458153
1210,165737416.0,506534.0,485.0,2020-04-03,C,100.0,2020-03-27,8.729999542236328,464.92999267578125,27.0,7.0,0.620341,0.7128458153
1211,165737418.0,506534.0,490.0,2020-04-03,C,100.0,2020-03-27,7.050000190734863,464.92999267578125,84.0,7.0,0.620341,0.7128458153
1212,165745869.0,506534.0,482.0,2020-04-03,C,100.0,2020-03-27,9.819999694824219,464.92999267578125,41.0,7.0,0.620341,0.7128458153
1213,165745871.0,506534.0,484.0,2020-04-03,C,100.0,2020-03-27,9.100000381469727,464.92999267578125,51.0,7.0,0.620341,0.7128458153
1214,165745875.0,506534.0,488.0,2020-04-03,C,100.0,2020-03-27,7.699999809265137,464.92999267578125,11.0,7.0,0.620341,0.7128458153
1215,165745877.0,506534.0,492.0,2020-04-03,C,100.0,2020-03-27,6.449999809265137,464.92999267578125,14.0,7.0,0.620341,0.7128458153
1216,165745879.0,506534.0,495.0,2020-04-03,C,100.0,2020-03-27,5.619999885559082,464.92999267578125,254.0,7.0,0.620341,0.7128458153
1217,165373596.0,742049.0,227.5,2020-04-09,C,250000.0,2020-04-01,6.46999979019165,223.10000610351562,41.0,8.0,0.46045,0.8225283251
1218,165455158.0,742049.0,222.5,2020-04-09,C,250000.0,2020-04-01,9.15999984741211,223.10000610351562,35.0,8.0,0.46045,0.8225283251
1219,165455159.0,742049.0,225.0,2020-04-09,C,250000.0,2020-04-01,7.909999847412109,223.10000610351562,97.0,8.0,0.46045,0.8225283251
1220,165482463.0,742049.0,217.5,2020-04-09,C,250000.0,2020-04-01,12.600000381469727,223.10000610351562,3.0,8.0,0.46045,0.8225283251
1221,165482464.0,742049.0,220.0,2020-04-09,C,250000.0,2020-04-01,11.199999809265137,223.10000610351562,16.0,8.0,0.46045,0.8225283251
1222,165545249.0,742049.0,207.5,2020-04-09,C,250000.0,2020-04-01,22.399999618530273,223.10000610351562,4.0,8.0,0.46045,0.8225283251
1223,165545252.0,742049.0,215.0,2020-04-09,C,250000.0,2020-04-01,14.600000381469727,223.10000610351562,6.0,8.0,0.46045,0.8225283251
1224,165587583.0,742049.0,205.0,2020-04-09,C,250000.0,2020-04-01,22.649999618530273,223.10000610351562,4.0,8.0,0.46045,0.8225283251
1225,165509715.0,504880.0,2800.0,2020-04-09,C,10.0,2020-04-01,25.399999618530273,2680.300048828125,781.0,8.0,0.46045,0.8453379653
1226,165509717.0,504880.0,2850.0,2020-04-09,C,10.0,2020-04-01,13.800000190734863,2680.300048828125,393.0,8.0,0.46045,0.8453379653
1227,165509719.0,504880.0,2900.0,2020-04-09,C,10.0,2020-04-01,7.0,2680.300048828125,17.0,8.0,0.46045,0.8453379653
1228,165575518.0,506496.0,10500.0,2020-04-09,C,5.0,2020-04-01,18.100000381469727,9544.75,4.0,8.0,0.46045,0.8186060312
1229,165608655.0,702263.0,1470.0,2020-04-09,C,100.0,2020-04-01,22.0,1424.5,10.0,8.0,0.46045,0.6752134771
1230,165747741.0,702263.0,1495.0,2020-04-09,C,100.0,2020-04-01,9.199999809265137,1424.5,25.0,8.0,0.46045,0.6752134771
1231,165747742.0,702263.0,1500.0,2020-04-09,C,100.0,2020-04-01,10.0,1424.5,7.0,8.0,0.46045,0.6752134771
1232,165754681.0,506534.0,450.0,2020-04-09,C,100.0,2020-04-01,28.020000457763672,471.29998779296875,5.0,8.0,0.46045,0.7042587273
1233,165754687.0,506534.0,456.0,2020-04-09,C,100.0,2020-04-01,23.600000381469727,471.29998779296875,3.0,8.0,0.46045,0.7042587273
1234,165754691.0,506534.0,460.0,2020-04-09,C,100.0,2020-04-01,20.790000915527344,471.29998779296875,17.0,8.0,0.46045,0.7042587273
1235,165754693.0,506534.0,462.0,2020-04-09,C,100.0,2020-04-01,19.440000534057617,471.29998779296875,3.0,8.0,0.46045,0.7042587273
1236,165754699.0,506534.0,468.0,2020-04-09,C,100.0,2020-04-01,15.619999885559082,471.29998779296875,4.0,8.0,0.46045,0.7042587273
1237,165754701.0,506534.0,470.0,2020-04-09,C,100.0,2020-04-01,14.430000305175781,471.29998779296875,19.0,8.0,0.46045,0.7042587273
1238,165754703.0,506534.0,472.0,2020-04-09,C,100.0,2020-04-01,13.329999923706055,471.29998779296875,17.0,8.0,0.46045,0.7042587273
1239,165754705.0,506534.0,474.0,2020-04-09,C,100.0,2020-04-01,12.369999885559082,471.29998779296875,4.0,8.0,0.46045,0.7042587273
1240,165754711.0,506534.0,480.0,2020-04-09,C,100.0,2020-04-01,9.470000267028809,471.29998779296875,8.0,8.0,0.46045,0.7042587273
1241,165754717.0,506534.0,486.0,2020-04-09,C,100.0,2020-04-01,6.929999828338623,471.29998779296875,6.0,8.0,0.46045,0.7042587273
1242,165754721.0,506534.0,490.0,2020-04-09,C,100.0,2020-04-01,5.53000020980835,471.29998779296875,11.0,8.0,0.46045,0.7042587273
1243,165761050.0,506534.0,446.0,2020-04-09,C,100.0,2020-04-01,31.149999618530273,471.29998779296875,4.0,8.0,0.46045,0.7042587273
1244,165764200.0,506534.0,467.0,2020-04-09,C,100.0,2020-04-01,16.219999313354492,471.29998779296875,3.0,8.0,0.46045,0.7042587273
1245,165764202.0,506534.0,469.0,2020-04-09,C,100.0,2020-04-01,15.0,471.29998779296875,53.0,8.0,0.46045,0.7042587273
1246,165373596.0,742049.0,227.5,2020-04-09,C,250000.0,2020-04-02,9.350000381469727,230.67999267578125,74.0,7.0,0.407446,0.834991583
1247,165455159.0,742049.0,225.0,2020-04-09,C,250000.0,2020-04-02,11.050000190734863,230.67999267578125,34.0,7.0,0.407446,0.834991583
1248,165482463.0,742049.0,217.5,2020-04-09,C,250000.0,2020-04-02,16.200000762939453,230.67999267578125,8.0,7.0,0.407446,0.834991583
1249,165482464.0,742049.0,220.0,2020-04-09,C,250000.0,2020-04-02,14.649999618530273,230.67999267578125,13.0,7.0,0.407446,0.834991583
1250,165545252.0,742049.0,215.0,2020-04-09,C,250000.0,2020-04-02,18.649999618530273,230.67999267578125,13.0,7.0,0.407446,0.834991583
1251,165509713.0,504880.0,2750.0,2020-04-09,C,10.0,2020-04-02,35.5,2688.489990234375,68.0,7.0,0.407446,0.8497549996
1252,165509714.0,504880.0,2775.0,2020-04-09,C,10.0,2020-04-02,27.200000762939453,2688.489990234375,963.0,7.0,0.407446,0.8497549996
1253,165509715.0,504880.0,2800.0,2020-04-09,C,10.0,2020-04-02,19.5,2688.489990234375,34.0,7.0,0.407446,0.8497549996
1254,165509716.0,504880.0,2825.0,2020-04-09,C,10.0,2020-04-02,14.300000190734863,2688.489990234375,392.0,7.0,0.407446,0.8497549996
1255,165509717.0,504880.0,2850.0,2020-04-09,C,10.0,2020-04-02,10.300000190734863,2688.489990234375,25.0,7.0,0.407446,0.8497549996
1256,165509718.0,504880.0,2875.0,2020-04-09,C,10.0,2020-04-02,6.5,2688.489990234375,46.0,7.0,0.407446,0.8497549996
1257,165514673.0,506496.0,10200.0,2020-04-09,C,5.0,2020-04-02,36.099998474121094,9570.8203125,16.0,7.0,0.407446,0.8230595341
1258,165538405.0,702263.0,1420.0,2020-04-09,C,100.0,2020-04-02,37.0,1421.800048828125,53.0,7.0,0.407446,0.6732120183
1259,165608652.0,702263.0,1455.0,2020-04-09,C,100.0,2020-04-02,21.0,1421.800048828125,30.0,7.0,0.407446,0.6732120183
1260,165608656.0,702263.0,1475.0,2020-04-09,C,100.0,2020-04-02,11.75,1421.800048828125,30.0,7.0,0.407446,0.6732120183
1261,165747740.0,702263.0,1490.0,2020-04-09,C,100.0,2020-04-02,12.0,1421.800048828125,10.0,7.0,0.407446,0.6732120183
1262,165754677.0,506534.0,445.0,2020-04-09,C,100.0,2020-04-02,36.97999954223633,478.2799987792969,7.0,7.0,0.407446,0.704148317
1263,165754681.0,506534.0,450.0,2020-04-09,C,100.0,2020-04-02,32.790000915527344,478.2799987792969,4.0,7.0,0.407446,0.704148317
1264,165754683.0,506534.0,452.0,2020-04-09,C,100.0,2020-04-02,31.170000076293945,478.2799987792969,3.0,7.0,0.407446,0.704148317
1265,165754685.0,506534.0,454.0,2020-04-09,C,100.0,2020-04-02,29.579999923706055,478.2799987792969,3.0,7.0,0.407446,0.704148317
1266,165754691.0,506534.0,460.0,2020-04-09,C,100.0,2020-04-02,24.899999618530273,478.2799987792969,19.0,7.0,0.407446,0.704148317
1267,165754701.0,506534.0,470.0,2020-04-09,C,100.0,2020-04-02,17.84000015258789,478.2799987792969,28.0,7.0,0.407446,0.704148317
1268,165754703.0,506534.0,472.0,2020-04-09,C,100.0,2020-04-02,16.540000915527344,478.2799987792969,6.0,7.0,0.407446,0.704148317
1269,165754705.0,506534.0,474.0,2020-04-09,C,100.0,2020-04-02,15.319999694824219,478.2799987792969,17.0,7.0,0.407446,0.704148317
1270,165754707.0,506534.0,476.0,2020-04-09,C,100.0,2020-04-02,14.09000015258789,478.2799987792969,4.0,7.0,0.407446,0.704148317
1271,165754709.0,506534.0,478.0,2020-04-09,C,100.0,2020-04-02,12.920000076293945,478.2799987792969,11.0,7.0,0.407446,0.704148317
1272,165754711.0,506534.0,480.0,2020-04-09,C,100.0,2020-04-02,11.84000015258789,478.2799987792969,43.0,7.0,0.407446,0.704148317
1273,165754715.0,506534.0,484.0,2020-04-09,C,100.0,2020-04-02,9.760000228881836,478.2799987792969,6.0,7.0,0.407446,0.704148317
1274,165754717.0,506534.0,486.0,2020-04-09,C,100.0,2020-04-02,8.829999923706055,478.2799987792969,14.0,7.0,0.407446,0.704148317
1275,165754719.0,506534.0,488.0,2020-04-09,C,100.0,2020-04-02,7.929999828338623,478.2799987792969,8.0,7.0,0.407446,0.704148317
1276,165754721.0,506534.0,490.0,2020-04-09,C,100.0,2020-04-02,7.139999866485596,478.2799987792969,46.0,7.0,0.407446,0.704148317
1277,165754723.0,506534.0,492.0,2020-04-09,C,100.0,2020-04-02,6.349999904632568,478.2799987792969,6.0,7.0,0.407446,0.704148317
1278,165754725.0,506534.0,494.0,2020-04-09,C,100.0,2020-04-02,5.619999885559082,478.2799987792969,4.0,7.0,0.407446,0.704148317
1279,165761046.0,506534.0,442.0,2020-04-09,C,100.0,2020-04-02,39.540000915527344,478.2799987792969,5.0,7.0,0.407446,0.704148317
1280,165764202.0,506534.0,469.0,2020-04-09,C,100.0,2020-04-02,18.5,478.2799987792969,3.0,7.0,0.407446,0.704148317
1281,165392524.0,506496.0,10700.0,2020-04-03,C,5.0,2020-03-27,31.799999237060547,9632.51953125,129.0,7.0,0.620341,0.8060743451
1282,165392525.0,506496.0,10750.0,2020-04-03,C,5.0,2020-03-27,27.399999618530273,9632.51953125,207.0,7.0,0.620341,0.8060743451
1283,165392526.0,506496.0,10800.0,2020-04-03,C,5.0,2020-03-27,23.600000381469727,9632.51953125,249.0,7.0,0.620341,0.8060743451
1284,165392527.0,506496.0,10850.0,2020-04-03,C,5.0,2020-03-27,20.200000762939453,9632.51953125,12.0,7.0,0.620341,0.8060743451
1285,165392528.0,506496.0,10900.0,2020-04-03,C,5.0,2020-03-27,17.299999237060547,9632.51953125,53.0,7.0,0.620341,0.8060743451
1286,165392530.0,506496.0,11000.0,2020-04-03,C,5.0,2020-03-27,12.699999809265137,9632.51953125,26.0,7.0,0.620341,0.8060743451
1287,165407399.0,506496.0,10650.0,2020-04-03,C,5.0,2020-03-27,36.79999923706055,9632.51953125,45.0,7.0,0.620341,0.8060743451
1288,165395799.0,702263.0,1550.0,2020-04-03,C,100.0,2020-03-27,7.099999904632568,1420.625,42.0,7.0,0.620341,0.6650348831
1289,165395803.0,702263.0,1570.0,2020-04-03,C,100.0,2020-03-27,5.5,1420.625,10.0,7.0,0.620341,0.6650348831
1290,165413668.0,702263.0,1500.0,2020-04-03,C,100.0,2020-03-27,15.5,1420.625,6.0,7.0,0.620341,0.6650348831
1291,165413671.0,702263.0,1515.0,2020-04-03,C,100.0,2020-03-27,12.0,1420.625,12.0,7.0,0.620341,0.6650348831
1292,165450976.0,702263.0,1470.0,2020-04-03,C,100.0,2020-03-27,22.0,1420.625,4.0,7.0,0.620341,0.6650348831
1293,165413301.0,701056.0,7500.0,2020-04-03,C,1.0,2020-03-27,20.0,6777.89990234375,6.0,7.0,0.620341,0.84961889
1294,165482463.0,742049.0,217.5,2020-04-09,C,250000.0,2020-03-19,6.400000095367432,203.9600067138672,10.0,21.0,0.87121,0.6480981909
1295,165482464.0,742049.0,220.0,2020-04-09,C,250000.0,2020-03-19,5.679999828338623,203.9600067138672,431.0,21.0,0.87121,0.6480981909
1296,165545249.0,742049.0,207.5,2020-04-09,C,250000.0,2020-03-19,10.199999809265137,203.9600067138672,89.0,21.0,0.87121,0.6480981909
1297,165545250.0,742049.0,210.0,2020-04-09,C,250000.0,2020-03-19,9.229999542236328,203.9600067138672,46.0,21.0,0.87121,0.6480981909
1298,165545251.0,742049.0,212.5,2020-04-09,C,250000.0,2020-03-19,8.180000305175781,203.9600067138672,28.0,21.0,0.87121,0.6480981909
1299,165545252.0,742049.0,215.0,2020-04-09,C,250000.0,2020-03-19,7.269999980926514,203.9600067138672,127.0,21.0,0.87121,0.6480981909
1300,165587581.0,742049.0,200.0,2020-04-09,C,250000.0,2020-03-19,14.0,203.9600067138672,48.0,21.0,0.87121,0.6480981909
1301,165587582.0,742049.0,202.5,2020-04-09,C,250000.0,2020-03-19,12.649999618530273,203.9600067138672,7.0,21.0,0.87121,0.6480981909
1302,165587583.0,742049.0,205.0,2020-04-09,C,250000.0,2020-03-19,11.25,203.9600067138672,97.0,21.0,0.87121,0.6480981909
1303,165509718.0,504880.0,2875.0,2020-04-09,C,10.0,2020-03-19,18.100000381469727,2454.080078125,23.0,21.0,0.87121,0.705269188
1304,165509719.0,504880.0,2900.0,2020-04-09,C,10.0,2020-03-19,14.5,2454.080078125,12.0,21.0,0.87121,0.705269188
1305,165573690.0,504880.0,2925.0,2020-04-09,C,10.0,2020-03-19,11.5,2454.080078125,47.0,21.0,0.87121,0.705269188
1306,165482463.0,742049.0,217.5,2020-04-09,C,250000.0,2020-03-31,21.350000381469727,236.0,4.0,9.0,0.549535,0.8092294611
1307,165482464.0,742049.0,220.0,2020-04-09,C,250000.0,2020-03-31,19.5,236.0,4.0,9.0,0.549535,0.8092294611
1308,165509718.0,504880.0,2875.0,2020-04-09,C,10.0,2020-03-31,39.29999923706055,2786.89990234375,970.0,9.0,0.549535,0.8391639708
1309,165509719.0,504880.0,2900.0,2020-04-09,C,10.0,2020-03-31,30.700000762939453,2786.89990234375,66.0,9.0,0.549535,0.8391639708
1310,165573690.0,504880.0,2925.0,2020-04-09,C,10.0,2020-03-31,23.600000381469727,2786.89990234375,350.0,9.0,0.549535,0.8391639708
1311,165736773.0,504880.0,2950.0,2020-04-09,C,10.0,2020-03-31,17.899999618530273,2786.89990234375,45.0,9.0,0.549535,0.8391639708
1312,165736774.0,504880.0,2975.0,2020-04-09,C,10.0,2020-03-31,13.399999618530273,2786.89990234375,42.0,9.0,0.549535,0.8391639708
1313,165736775.0,504880.0,3000.0,2020-04-09,C,10.0,2020-03-31,9.899999618530273,2786.89990234375,814.0,9.0,0.549535,0.8391639708
1314,165736777.0,504880.0,3050.0,2020-04-09,C,10.0,2020-03-31,5.5,2786.89990234375,72.0,9.0,0.549535,0.8391639708
1315,165670532.0,702263.0,1480.0,2020-04-09,C,100.0,2020-03-31,33.5,1474.93994140625,9.0,9.0,0.549535,0.6686281477
1316,165747750.0,702263.0,1540.0,2020-04-09,C,100.0,2020-03-31,15.0,1474.93994140625,10.0,9.0,0.549535,0.6686281477
1317,165747751.0,702263.0,1545.0,2020-04-09,C,100.0,2020-03-31,11.0,1474.93994140625,10.0,9.0,0.549535,0.6686281477
1318,165757376.0,702263.0,1560.0,2020-04-09,C,100.0,2020-03-31,12.5,1474.93994140625,5.0,9.0,0.549535,0.6686281477
1319,165745614.0,506496.0,11000.0,2020-04-09,C,5.0,2020-03-31,14.100000381469727,9935.83984375,6.0,9.0,0.549535,0.8109950634
1320,165754705.0,506534.0,474.0,2020-04-09,C,100.0,2020-03-31,20.969999313354492,483.44000244140625,16.0,9.0,0.549535,0.7009823129
1321,165754711.0,506534.0,480.0,2020-04-09,C,100.0,2020-03-31,17.139999389648438,483.44000244140625,7.0,9.0,0.549535,0.7009823129
1322,165754719.0,506534.0,488.0,2020-04-09,C,100.0,2020-03-31,12.619999885559082,483.44000244140625,3.0,9.0,0.549535,0.7009823129
1323,165754721.0,506534.0,490.0,2020-04-09,C,100.0,2020-03-31,11.640000343322754,483.44000244140625,6.0,9.0,0.549535,0.7009823129
1324,165754729.0,506534.0,500.0,2020-04-09,C,100.0,2020-03-31,7.320000171661377,483.44000244140625,6.0,9.0,0.549535,0.7009823129
1325,165509713.0,504880.0,2750.0,2020-04-09,C,10.0,2020-03-23,20.100000381469727,2485.5400390625,1456.0,17.0,0.80611,0.7426015689
1326,165509717.0,504880.0,2850.0,2020-04-09,C,10.0,2020-03-23,7.099999904632568,2485.5400390625,5.0,17.0,0.80611,0.7426015689
1327,165545249.0,742049.0,207.5,2020-04-09,C,250000.0,2020-03-23,8.109999656677246,203.89999389648438,52.0,17.0,0.80611,0.6814049879
1328,165545250.0,742049.0,210.0,2020-04-09,C,250000.0,2020-03-23,7.039999961853027,203.89999389648438,102.0,17.0,0.80611,0.6814049879
1329,165545251.0,742049.0,212.5,2020-04-09,C,250000.0,2020-03-23,6.079999923706055,203.89999389648438,48.0,17.0,0.80611,0.6814049879
1330,165545252.0,742049.0,215.0,2020-04-09,C,250000.0,2020-03-23,5.139999866485596,203.89999389648438,201.0,17.0,0.80611,0.6814049879
1331,165587581.0,742049.0,200.0,2020-04-09,C,250000.0,2020-03-23,12.100000381469727,203.89999389648438,87.0,17.0,0.80611,0.6814049879
1332,165587582.0,742049.0,202.5,2020-04-09,C,250000.0,2020-03-23,10.649999618530273,203.89999389648438,50.0,17.0,0.80611,0.6814049879
1333,165587583.0,742049.0,205.0,2020-04-09,C,250000.0,2020-03-23,9.34000015258789,203.89999389648438,260.0,17.0,0.80611,0.6814049879
1334,165611246.0,742049.0,195.0,2020-04-09,C,250000.0,2020-03-23,15.399999618530273,203.89999389648438,3.0,17.0,0.80611,0.6814049879
1335,165671469.0,742049.0,165.0,2020-04-09,C,250000.0,2020-03-23,38.79999923706055,203.89999389648438,4.0,17.0,0.80611,0.6814049879
1336,165608653.0,702263.0,1460.0,2020-04-09,C,100.0,2020-03-23,12.0,1289.550048828125,100.0,17.0,0.80611,0.5815243379
1337,165545287.0,742049.0,307.5,2020-09-11,C,250000.0,2020-09-04,6.519999980926514,311.8399963378906,84.0,7.0,0.11102,0.1797926288
1338,166298006.0,504880.0,3275.0,2020-09-11,C,10.0,2020-09-04,35.5,3260.590087890625,461.0,7.0,0.11102,0.16917958
1339,166298007.0,504880.0,3300.0,2020-09-11,C,10.0,2020-09-04,24.899999618530273,3260.590087890625,1539.0,7.0,0.11102,0.16917958
1340,166298008.0,504880.0,3325.0,2020-09-11,C,10.0,2020-09-04,16.5,3260.590087890625,703.0,7.0,0.11102,0.16917958
1341,166298009.0,504880.0,3350.0,2020-09-11,C,10.0,2020-09-04,10.300000190734863,3260.590087890625,1520.0,7.0,0.11102,0.16917958
1342,166298010.0,504880.0,3375.0,2020-09-11,C,10.0,2020-09-04,6.0,3260.590087890625,689.0,7.0,0.11102,0.16917958
1343,166298568.0,506496.0,13250.0,2020-09-11,C,5.0,2020-09-04,39.400001525878906,12842.66015625,107.0,7.0,0.11102,0.1710050623
1344,166298569.0,506496.0,13300.0,2020-09-11,C,5.0,2020-09-04,31.399999618530273,12842.66015625,404.0,7.0,0.11102,0.1710050623
1345,166298570.0,506496.0,13350.0,2020-09-11,C,5.0,2020-09-04,24.799999237060547,12842.66015625,17.0,7.0,0.11102,0.1710050623
1346,166298571.0,506496.0,13400.0,2020-09-11,C,5.0,2020-09-04,19.5,12842.66015625,125.0,7.0,0.11102,0.1710050623
1347,166298573.0,506496.0,13500.0,2020-09-11,C,5.0,2020-09-04,11.699999809265137,12842.66015625,354.0,7.0,0.11102,0.1710050623
1348,166298574.0,506496.0,13550.0,2020-09-11,C,5.0,2020-09-04,8.899999618530273,12842.66015625,130.0,7.0,0.11102,0.1710050623
1349,166298575.0,506496.0,13600.0,2020-09-11,C,5.0,2020-09-04,6.800000190734863,12842.66015625,303.0,7.0,0.11102,0.1710050623
1350,166298576.0,506496.0,13650.0,2020-09-11,C,5.0,2020-09-04,5.099999904632568,12842.66015625,126.0,7.0,0.11102,0.1710050623
1351,166300735.0,702263.0,1750.0,2020-09-11,C,100.0,2020-09-04,37.0,1763.375,39.0,7.0,0.11102,0.1616609274
1352,166300737.0,702263.0,1760.0,2020-09-11,C,100.0,2020-09-04,25.0,1763.375,24.0,7.0,0.11102,0.1616609274
1353,166300738.0,702263.0,1765.0,2020-09-11,C,100.0,2020-09-04,21.5,1763.375,11.0,7.0,0.11102,0.1616609274
1354,166300740.0,702263.0,1775.0,2020-09-11,C,100.0,2020-09-04,21.0,1763.375,5.0,7.0,0.11102,0.1616609274
1355,166300741.0,702263.0,1780.0,2020-09-11,C,100.0,2020-09-04,14.0,1763.375,10.0,7.0,0.11102,0.1616609274
1356,166300742.0,702263.0,1785.0,2020-09-11,C,100.0,2020-09-04,24.75,1763.375,28.0,7.0,0.11102,0.1616609274
1357,166300743.0,702263.0,1790.0,2020-09-11,C,100.0,2020-09-04,9.5,1763.375,18.0,7.0,0.11102,0.1616609274
1358,166300745.0,702263.0,1800.0,2020-09-11,C,100.0,2020-09-04,7.800000190734863,1763.375,215.0,7.0,0.11102,0.1616609274
1359,166300746.0,702263.0,1805.0,2020-09-11,C,100.0,2020-09-04,6.699999809265137,1763.375,15.0,7.0,0.11102,0.1616609274
1360,166304566.0,701056.0,7200.0,2020-09-11,C,1.0,2020-09-04,21.0,6978.0,15.0,7.0,0.11102,0.1914810446
1361,166304567.0,701056.0,7300.0,2020-09-11,C,1.0,2020-09-04,8.0,6978.0,19.0,7.0,0.11102,0.1914810446
1362,166359304.0,701057.0,20200.0,2020-09-11,C,2.0,2020-09-04,31.0,19388.0,21.0,7.0,0.11102,0.1826192166
1363,166359305.0,701057.0,20300.0,2020-09-11,C,2.0,2020-09-04,21.0,19388.0,8.0,7.0,0.11102,0.1826192166
1364,166359306.0,701057.0,20400.0,2020-09-11,C,2.0,2020-09-04,14.0,19388.0,66.0,7.0,0.11102,0.1826192166
1365,166359307.0,701057.0,20500.0,2020-09-11,C,2.0,2020-09-04,9.0,19388.0,14.0,7.0,0.11102,0.1826192166
1366,166359308.0,701057.0,20600.0,2020-09-11,C,2.0,2020-09-04,6.0,19388.0,58.0,7.0,0.11102,0.1826192166
1367,166359313.0,701057.0,21100.0,2020-09-11,C,2.0,2020-09-04,6.0,19388.0,6.0,7.0,0.11102,0.1826192166
1368,166364161.0,506534.0,520.0,2020-09-11,C,100.0,2020-09-04,22.68000030517578,540.27001953125,10.0,7.0,0.11102,0.188512124
1369,166364163.0,506534.0,530.0,2020-09-11,C,100.0,2020-09-04,14.699999809265137,540.27001953125,14.0,7.0,0.11102,0.188512124
1370,166364165.0,506534.0,535.0,2020-09-11,C,100.0,2020-09-04,11.1899995803833,540.27001953125,33.0,7.0,0.11102,0.188512124
1371,166364167.0,506534.0,540.0,2020-09-11,C,100.0,2020-09-04,8.149999618530273,540.27001953125,96.0,7.0,0.11102,0.188512124
1372,166364169.0,506534.0,542.0,2020-09-11,C,100.0,2020-09-04,7.050000190734863,540.27001953125,104.0,7.0,0.11102,0.188512124
1373,166364171.0,506534.0,544.0,2020-09-11,C,100.0,2020-09-04,6.070000171661377,540.27001953125,279.0,7.0,0.11102,0.188512124
1374,166364173.0,506534.0,546.0,2020-09-11,C,100.0,2020-09-04,5.150000095367432,540.27001953125,121.0,7.0,0.11102,0.188512124
